run_id,timestamp,dataset,model,strategy,nodes,workers,servers,synchronizer,store,batch_size_per_worker,effective_global_batch,optimizer,learning_rate,seed,max_epochs,offline_epochs,epoch,train_loss,test_loss,test_accuracy,epoch_time_sec,total_time_sec,samples_per_sec,status,notes
A_ar_mnist,exp,mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,25,0.008038966910523441,NA,NA,7.472,224.16134942602366,8029.930247158977,ok,"all-reduce, 3 workers"
A_ar_mnist,exp,mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,26,0.007777127648158554,NA,NA,7.472,224.16134942602366,8029.930247158977,ok,"all-reduce, 3 workers"
A_ar_mnist,exp,mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,27,0.007522993672640858,NA,NA,7.472,224.16134942602366,8029.930247158977,ok,"all-reduce, 3 workers"
A_ar_mnist,exp,mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,28,0.007230891447116714,NA,NA,7.472,224.16134942602366,8029.930247158977,ok,"all-reduce, 3 workers"
A_ar_mnist,exp,mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,29,0.007010379150699704,NA,NA,7.472,224.16134942602366,8029.930247158977,ok,"all-reduce, 3 workers"
A_ar_mnist,exp,mnist,nielsen,all_reduce,3,3,0,NA,NA,10,30,sgd,0.1,42,30,0,30,0.006752146254563853,NA,0.9782000184059143,7.472,224.16134942602366,8029.930247158977,ok,"all-reduce, 3 workers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,1,0.10635895074148516,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,2,0.036585790073487424,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,3,0.029210081172596356,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,4,0.025476606148420445,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,5,0.02290880329533838,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,6,0.020934552303522144,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,7,0.019393608953453084,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,8,0.01810802721159511,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,9,0.017059233841018123,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,10,0.01616703682639252,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,11,0.015303385838786035,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,12,0.01463922762994343,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,13,0.013978842141115923,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,14,0.013349025524710066,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,15,0.012809983095974113,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,16,0.012325841170584627,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,17,0.01180697833208061,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,18,0.011360959269668458,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,19,0.01092218400664492,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,20,0.010542311976535587,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,21,0.01016509765187693,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,22,0.009852214632255317,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,23,0.009461476001939587,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,24,0.009148331000569568,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,25,0.008885633414584182,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,26,0.00858669119672375,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,27,0.008300643961118659,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,28,0.008003298507175002,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,29,0.007761864342270132,NA,NA,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_ps_mnist,exp,mnist,nielsen,parameter_server,5,3,2,barrier,blocking,10,30,sgd,0.1,42,30,0,30,0.0075148908974423225,NA,0.9761999845504761,8.1209,243.62667875399347,7388.3533987572155,ok,"PS barrier + blocking store, 3 workers + 2 sharded servers"
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,1,0.23469009212965222,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,2,0.07729437488354354,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
